央视,#genre#
埋堆堆34,http://45.154.14.47:35455/huya/23865179
埋堆堆35,http://45.154.14.47:35455/huya/23749068
埋堆堆36,http://45.154.14.47:35455/huya/23863787
埋堆堆37,http://45.154.14.47:35455/huya/23824164
埋堆堆1,http://aldirect.corp-hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆2,http://aldirect.corp-hls.huya.com/src/1199563477578-1199563477578-5444309108574388224-2399127078612-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆3,http://aldirect.corp-hls.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆4,http://aldirect.corp-hls.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆10,http://aldirect.corp-hls.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆11,http://aldirect.corp-hls.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆12,http://aldirect.corp-hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆16,http://aldirect.corp-hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆21,http://aldirect.corp-hls.huya.com/src/1199564062365-1199564062365-5446820749614514176-2399128248186-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆23,http://aldirect.corp-hls.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆24,http://aldirect.corp-hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆25,http://aldirect.corp-hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆26,http://aldirect.corp-hls.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆27,http://aldirect.corp-hls.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆28,http://aldirect.corp-hls.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆29,http://aldirect.corp-hls.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆30,http://aldirect.corp-hls.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆31,http://aldirect.corp-hls.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆32,http://aldirect.corp-hls.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆41,http://aldirect.corp-hls.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆42,http://aldirect.corp-hls.huya.com/src/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆44,http://aldirect.corp-hls.huya.com/src/1199561241049-1199561241049-5434703289662832640-2399122605554-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆47,http://aldirect.corp-hls.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆49,http://aldirect.corp-hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆52,http://aldirect.corp-hls.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆54,http://aldirect.corp-hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆56,http://aldirect.corp-hls.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆57,http://aldirect.corp-hls.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆61,http://aldirect.corp-hls.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆66,http://aldirect.corp-hls.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆30,http://aldirect.corp-hls.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.m3u8?wsiphost=ipdbme
埋堆堆36,http://aldirect.corp-hls.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.m3u8?wsiphost=ipdbme
国产剧,#genre#

斗鱼_新三国,http://live.aptvapp.com/live/douyu/276200
斗鱼_新三国,http://diyp.112114.xyz/douyu/276200
斗鱼_新三国,http://epg.112114.xyz/douyu/276200

斗鱼_老三国,http://hw-tct.douyucdn.cn/live/7459925rjxKcfdq1.flv
斗鱼_老三国,http://hdltc1.douyucdn.cn/live/7459925rjxKcfdq1.flv
斗鱼_老三国,http://live.aptvapp.com/live/douyu/7459925
斗鱼_老三国,http://diyp.112114.xyz/douyu/7459925
斗鱼_老三国,http://epg.112114.xyz/douyu/7459925
bili_新水浒,https://cn-hbyc-ct-02-11.bilivideo.com/live-bvc/278940/live_491238578_38415174/index.m3u8
bili_新水浒,https://c1--cn-gotcha208.bilivideo.com/live-bvc/985448/live_491238578_38415174/index.m3u8?expires=1678545425&len=0&oi=1995382797&pt=web&qn=10000&trid=1007526aae0c15294a148eaa9c9cd6fef054&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha208&sign=85efece39935d3812ed620baf7d797b3&sk=6fa03d2bd80ae7bd5005ec17574aade4&p2p_type=1&src=57345&sl=1&free_type=0&mid=0&pp=rtmp&machinezone=jd&source=onetier&trace=0&site=e2f9f30580c55a3f8205d83e52f06501&order=2
bili_新水浒,http://diyp.112114.xyz/bili/21747822
bili_新水浒,http://epg.112114.xyz/bili/21747822
虎牙_新水浒,https://aldirect.corp-hls.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_新水浒,http://live.aptvapp.com/live/huya/11342384
虎牙_新水浒,http://diyp.112114.xyz/huya/11342384
虎牙_新水浒,http://epg.112114.xyz/huya/11342384


斗鱼_西游记,http://diyp.112114.xyz/douyu/5472438
斗鱼_西游记,http://epg.112114.xyz/douyu/5472438
虎牙_TVB西游记,https://aldirect.corp-hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_TVB西游记,http://live.aptvapp.com/live/huya/23735126
虎牙_TVB西游记,http://diyp.112114.xyz/huya/23735126
虎牙_TVB西游记,http://epg.112114.xyz/huya/23735126
bili_红楼梦,https://cn-jsyz-ct-03-51.bilivideo.com/live-bvc/936893/live_211993858_7364279/index.m3u8
bili_红楼梦,https://c1--cn-gotcha208.bilivideo.com/live-bvc/936893/live_211993858_7364279/index.m3u8?expires=1678544957&len=0&oi=1995382797&pt=web&qn=10000&trid=1007b778fc047e3c4126bd7778588d854dfe&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha208&sign=8370691f75278f45124be69166b1e4a5&sk=ff8aab23a771979f0251dd9371703f52&p2p_type=1&src=57345&sl=1&free_type=0&mid=0&pp=rtmp&machinezone=jd&source=onetier&trace=0&site=10eebfb82b27950b03c76f7f88949b1d&order=2
bili_红楼梦,http://diyp.112114.xyz/bili/5568482
bili_红楼梦,http://epg.112114.xyz/bili/5568482
虎牙_港版封神榜,https://aldirect.corp-hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_港版封神榜,http://live.aptvapp.com/live/huya/23749096
虎牙_港版封神榜,http://diyp.112114.xyz/huya/23749096
虎牙_港版封神榜,http://epg.112114.xyz/huya/23749096
虎牙_寻秦记,https://aldirect.corp-hls.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_寻秦记,http://live.aptvapp.com/live/huya/23864973
虎牙_寻秦记,http://diyp.112114.xyz/huya/23864973
虎牙_寻秦记,http://epg.112114.xyz/huya/23864973
斗鱼_大秦帝国,http://hw-tct.douyucdn.cn/live/1584198r4D2vhwJg.flv?uuid=
斗鱼_大秦帝国,http://hlstct.douyucdn2.cn/dyliveflv3/1584198r4D2vhwJg.m3u8?txSecret=8c225ee4d1bf0c71e1b7f2936b96b7c8&txTime=640c324b&token=h5-douyu-0-1584198-4833017c7ecfb9bdbc07b9d2a6706d7c&did=10000000000000000000000000001501&origin=tct&vhost=play3
斗鱼_大秦帝国,http://live.aptvapp.com/live/douyu/1584198
斗鱼_大秦帝国,http://diyp.112114.xyz/douyu/1584198
斗鱼_大秦帝国,http://epg.112114.xyz/douyu/1584198
虎牙_大秦赋,https://aldirect.corp-hls.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.m3u8?wsiphost=ipdbme

虎牙_大秦赋,http://diyp.112114.xyz/huya/11352881
虎牙_大秦赋,http://epg.112114.xyz/huya/11352881
斗鱼_朱元璋,http://hlstct.douyucdn2.cn/dyliveflv3a/308752rzTqB0oYfk.m3u8?txSecret=69762d07499980822dcc111c111474a5&txTime=641007bb&token=h5-douyu-0-308752-37aa23fad1dbe50c54b38510cb82cac3&did=10000000000000000000000000001501&origin=tct&vhost=play4
斗鱼_朱元璋,http://live.aptvapp.com/live/douyu/308752
斗鱼_朱元璋,http://diyp.112114.xyz/douyu/308752
斗鱼_朱元璋,http://epg.112114.xyz/douyu/308752
虎牙_康熙王朝,https://aldirect.corp-hls.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_康熙王朝,http://live.aptvapp.com/live/huya/11352940
虎牙_康熙王朝,http://diyp.112114.xyz/huya/11352940
虎牙_康熙王朝,http://epg.112114.xyz/huya/11352940
bili_雍正王朝,https://cn-hbyc-ct-02-26.bilivideo.com/live-bvc/542749/live_1394759884_55201460_bluray/index.m3u8?expires=1678724179&len=0&oi=1995381427&pt=web&qn=10000&trid=100749b7a330cebf4c5aa3a79301b4a93354&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=0875514dbaab378f443345dbb625947d&sk=5bf07b9bbe6df2e0a6bc476fe3d9a64240f285c274784b07068e8361f96aa337&flvsk=4207df3de646838b084f14f252be3affdf14385db1691340131fff55f516d79a&p2p_type=1&src=57345&sl=2&free_type=0&mid=0&sid=cn-hbyc-ct-02-26&chash=1&sche=ban&bvchls=1&score=7&pp=rtmp&machinezone=ylf&source=onetier&trace=0&site=56e86f120a34e3216a38599292bf53aa&order=1
bili_雍正王朝,https://c1--cn-gotcha208.bilivideo.com/live-bvc/542749/live_1394759884_55201460_bluray/index.m3u8?expires=1678724179&len=0&oi=1995381427&pt=web&qn=10000&trid=100749b7a330cebf4c5aa3a79301b4a93354&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha208&sign=14c558719ff1784fbc9ba878513d3244&sk=5bf07b9bbe6df2e0a6bc476fe3d9a64240f285c274784b07068e8361f96aa337&p2p_type=1&src=57345&sl=2&free_type=0&mid=0&pp=rtmp&machinezone=ylf&source=onetier&trace=0&site=56e86f120a34e3216a38599292bf53aa&order=2
bili_雍正王朝,http://diyp.112114.xyz/bili/23979200
bili_雍正王朝,http://epg.112114.xyz/bili/23979200
虎牙_雍正王朝,https://aldirect.corp-hls.huya.com/src/1448738195-1448738195-6222283167991070720-2789274594-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_雍正王朝,http://live.aptvapp.com/live/huya/11342439
虎牙_雍正王朝,http://diyp.112114.xyz/huya/11342439
虎牙_雍正王朝,http://epg.112114.xyz/huya/11342439
bili_纪晓岚,https://cn-hnld-ct-01-23.bilivideo.com/live-bvc/741214/live_391663120_60721084_bluray/index.m3u8?expires=1678765794&len=0&oi=1995381427&pt=web&qn=10000&trid=100725e1c2005fef4d7a99dfbcde4e4deae0&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=d6752afd5c37c8b536c2ae2ea1717978&sk=5bf07b9bbe6df2e0a6bc476fe3d9a64240f285c274784b07068e8361f96aa337&flvsk=4207df3de646838b084f14f252be3affdf14385db1691340131fff55f516d79a&p2p_type=1&src=57345&sl=2&free_type=0&mid=0&sid=cn-hnld-ct-01-23&chash=1&sche=ban&bvchls=1&score=5&pp=rtmp&machinezone=ylf&source=onetier&trace=8&site=1f03ea653da305f4357263f9b2b0ae53&order=1
bili_纪晓岚,https://c1--cn-gotcha208.bilivideo.com/live-bvc/741214/live_391663120_60721084_bluray/index.m3u8?expires=1678765794&len=0&oi=1995381427&pt=web&qn=10000&trid=100725e1c2005fef4d7a99dfbcde4e4deae0&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha208&sign=972bbb5760fb4d49bb6a9bd8bb0bde0a&sk=5bf07b9bbe6df2e0a6bc476fe3d9a64240f285c274784b07068e8361f96aa337&p2p_type=1&src=57345&sl=2&free_type=0&mid=0&pp=rtmp&machinezone=ylf&source=onetier&trace=0&site=1f03ea653da305f4357263f9b2b0ae53&order=2
bili_纪晓岚,http://diyp.112114.xyz/bili/23900931
bili_纪晓岚,http://epg.112114.xyz/bili/23900931
虎牙_纪晓岚,https://aldirect.corp-hls.huya.com/src/1394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_纪晓岚,http://live.aptvapp.com/live/huya/11342396
虎牙_纪晓岚,http://diyp.112114.xyz/huya/11342396
虎牙_纪晓岚,http://epg.112114.xyz/huya/11342396
虎牙_康熙微服私访记,https://aldirect.corp-hls.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_康熙微服私访记,http://live.aptvapp.com/live/huya/11342418
虎牙_康熙微服私访记,http://diyp.112114.xyz/huya/11342418
虎牙_康熙微服私访记,http://epg.112114.xyz/huya/11342418
YY_宰相刘罗锅,http://media-proxy.yy.com/livesystem/15013_xv_1382745191_1382745191_0_0_0-15013_xa_1382745191_1382745191_0_0_0.m3u8?org=yyweb&uuid=61b1b3f984f44776aa2a0a15d62e0c5a&t=1678716778&tk=d082e6b52a4d9e6cb276e1e5a7a63307
YY_宰相刘罗锅,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1382745191
虎牙_97版天龙,https://aldirect.corp-hls.huya.com/src/1199564062365-1199564062365-5446820749614514176-2399128248186-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_97版天龙,http://live.aptvapp.com/live/huya/23903123
虎牙_97版天龙,http://diyp.112114.xyz/huya/23903123
虎牙_97版天龙,http://epg.112114.xyz/huya/23903123
虎牙_96版笑傲江湖,https://aldirect.corp-hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_96版笑傲江湖,http://live.aptvapp.com/live/huya/23865142
虎牙_96版笑傲江湖,http://diyp.112114.xyz/huya/23865142
虎牙_96版笑傲江湖,http://epg.112114.xyz/huya/23865142
虎牙_98版鹿鼎记,https://aldirect.corp-hls.huya.com/src/1199563459172-1199563459172-5444230055406338048-2399127041800-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_98版鹿鼎记,http://live.aptvapp.com/live/huya/23865080
虎牙_98版鹿鼎记,http://diyp.112114.xyz/huya/23865080
虎牙_98版鹿鼎记,http://epg.112114.xyz/huya/23865080
虎牙_83版射雕,https://aldirect.corp-hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_83版射雕,http://live.aptvapp.com/live/huya/23728674
虎牙_83版射雕,http://diyp.112114.xyz/huya/23728674
虎牙_83版射雕,http://epg.112114.xyz/huya/23728674
虎牙_95版神雕,https://aldirect.corp-hls.huya.com/src/1199563459241-1199563459241-5444230351759081472-2399127041938-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_95版神雕,http://live.aptvapp.com/live/huya/23865171
虎牙_95版神雕,http://diyp.112114.xyz/huya/23865171
虎牙_95版神雕,http://epg.112114.xyz/huya/23865171
虎牙_86版倚天,https://aldirect.corp-hls.huya.com/src/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_86版倚天,http://live.aptvapp.com/live/huya/23735181
虎牙_86版倚天,http://diyp.112114.xyz/huya/23735181
虎牙_86版倚天,http://epg.112114.xyz/huya/23735181
虎牙_02版倚天,http://ws.flv.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.flv?wsSecret=dc3aac2885838c66a2859f8fb4c050b3&wsTime=64170953&ctype=tars_mobile&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_%2A-265_%2A&exsphd=264_500%2C264_2000%2C264_4000%2C&t=103&ver=1&sv=2110211124&seqid=3144557622864&uid=1465412695171&uuid=942323041
虎牙_02版倚天,http://al.flv.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.flv?wsSecret=dc3aac2885838c66a2859f8fb4c050b3&wsTime=64170953&ctype=tars_mobile&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_%2A-265_%2A&exsphd=264_500%2C264_2000%2C264_4000%2C&t=103&ver=1&sv=2110211124&seqid=3144557622864&uid=1465412695171&uuid=942322879
虎牙_02版倚天,http://aldirect.corp-hls.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_02版倚天,http://live.aptvapp.com/live/huya/11342403
虎牙_02版倚天,http://diyp.112114.xyz/huya/11342403
虎牙_02版倚天,http://epg.112114.xyz/huya/11342403
虎牙_魔幻手机,https://aldirect.corp-hls.huya.com/src/1449380984-1449380984-6225043925724299264-2847699200-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_魔幻手机,http://live.aptvapp.com/live/huya/11352966
虎牙_魔幻手机,http://diyp.112114.xyz/huya/11352966
虎牙_魔幻手机,http://epg.112114.xyz/huya/11352966
斗鱼_狄仁杰,http://hw-tct.douyucdn.cn/live/6027991rq3ZIY8zh.flv?uuid=
斗鱼_狄仁杰,http://hlstct.douyucdn2.cn/dyliveflv3/6027991rq3ZIY8zh.m3u8?txSecret=17cbfe172a0c205d24c87ad15ad4d6d2&txTime=6415cccd&token=h5-douyu-0-6027991-8592598c99b4dea6147e58ef8b9f2348&did=10000000000000000000000000001501&origin=tct&vhost=play3
斗鱼_狄仁杰,http://live.aptvapp.com/live/douyu/6027991
斗鱼_狄仁杰,http://diyp.112114.xyz/douyu/6027991
斗鱼_狄仁杰,http://epg.112114.xyz/douyu/6027991
虎牙_洗冤录,https://aldirect.corp-hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_洗冤录,http://live.aptvapp.com/live/huya/23903130
虎牙_洗冤录,http://diyp.112114.xyz/huya/23903130
虎牙_洗冤录,http://epg.112114.xyz/huya/23903130
YY_聊斋志异,http://media-proxy.yy.com/livesystem/15013_xv_1382736975_1382736975_0_0_0-15013_xa_1382736975_1382736975_0_0_0.m3u8?org=yyweb&uuid=89d6e9973196459fad32db362d620df3&t=1678715947&tk=8632952ca3e98f15c76f44b1a4c2a72d
YY_聊斋志异,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1382736975
YY_小兵张嘎,http://media-proxy.yy.com/livesystem/15013_xv_1354930225_1354930225_0_0_0-15013_xa_1354930225_1354930225_0_0_0.m3u8?org=yyweb&uuid=f75d1034e3104199a3d42acea4ad2a1e&t=1678714548&tk=d0a0cdddd2b6e450833d5dc3468f66e9
YY_小兵张嘎,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1354930225
YY_美人心计,http://media-proxy.yy.com/livesystem/15013_xv_21881901_21881901_0_0_0-15013_xa_21881901_21881901_0_0_0.m3u8?org=yyweb&uuid=ddbb1d60b8f44deb9927319a64f42554&t=1678714872&tk=e0e1ef7155722a3752b17b1430ea9bad
YY_美人心计,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=21881901
YY_天下第一,http://media-proxy.yy.com/livesystem/15013_xv_1354780649_1354780649_0_0_0-15013_xa_1354780649_1354780649_0_0_0.m3u8?org=yyweb&uuid=5ad0c9fbe5234d77a50ce374cf45154b&t=1678716212&tk=2fe0ad45e5bd9b3076a500752332309c
YY_天下第一,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1354780649
YY_武林外传,http://media-proxy.yy.com/livesystem/15013_xv_1354752120_1354752120_0_0_0-15013_xa_1354752120_1354752120_0_0_0.m3u8?org=yyweb&uuid=ee7c1cf9b5214fe680522c18b7a08a9c&t=1678712858&tk=ac7ad21e01f556f1381f073be02150c2
YY_武林外传,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1354752120
YY_僵尸道长,http://media-proxy.yy.com/livesystem/15013_xv_1355720895_1355720895_0_0_0-15013_xa_1355720895_1355720895_0_0_0.m3u8?org=yyweb&uuid=60c002f6ad434f53bdd4a071c9686878&t=1678715474&tk=3d7539770b1d6b29442e8ae8d904cf47
YY_僵尸道长,http://jxiptv.xn--9kqp7k2rd.com/svip/YY_.php?t=1355720895
斗鱼_风云,http://tvmvip110.club/douyu.php?id=9290755
斗鱼_风云,http://hw-tct.douyucdn.cn/live/9290755r1ypAW1Za.flv
斗鱼_风云,http://hdltc1.douyucdn.cn/live/9290755r1ypAW1Za.flv
斗鱼_风云,http://live.aptvapp.com/live/douyu/9290755
斗鱼_风云,http://diyp.112114.xyz/douyu/9290755
斗鱼_风云,http://epg.112114.xyz/douyu/9290755
虎牙_庆余年,https://aldirect.corp-hls.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_庆余年,http://live.aptvapp.com/live/huya/11352960
虎牙_庆余年,http://diyp.112114.xyz/huya/11352960
虎牙_庆余年,http://epg.112114.xyz/huya/11352960
斗鱼_庆余年,http://hw-tct.douyucdn.cn/live/5908256rsU8gO2v8.flv?uuid=
斗鱼_庆余年,http://hlstct.douyucdn2.cn/dyliveflv3a/5908256rsU8gO2v8.m3u8?txSecret=34fbaaafb4058a36b61aac81ad681903&txTime=640c3148&token=h5-douyu-0-5908256-7e8bb05f08c85d31b4d49b67b01d3646&did=10000000000000000000000000001501&origin=tct&vhost=play4
斗鱼_庆余年,http://live.aptvapp.com/live/douyu/5908256
斗鱼_庆余年,http://diyp.112114.xyz/douyu/5908256
斗鱼_庆余年,http://epg.112114.xyz/douyu/5908256
虎牙_爱情公寓,https://aldirect.corp-hls.huya.com/src/1388474069-1388474069-5963450717699047424-2777071594-10057-A-0-1.m3u8?wsiphost=ipdbme
虎牙_爱情公寓,http://live.aptvapp.com/live/huya/11336726
虎牙_爱情公寓,http://diyp.112114.xyz/huya/11336726
虎牙_爱情公寓,http://epg.112114.xyz/huya/11336726
.m3u8?wsiphost=ipdbme
葛二蛋成长之路,http://aldirect.corp-hls.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.m3u8?wsiphost=ipdbme
恐怖电影2,http://epg.112114.xyz/douyu/310926
丧尸鬼片恐怖惊悚,http://epg.112114.xyz/douyu/96577
许冠英,http://epg.112114.xyz/huya/11601972
水浒,http://aldirect.corp-hls.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8?wsiphost=ipdbme
古装剧,http://aldirect.corp-hls.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.m3u8?wsiphost=ipdbme
台湾偶像剧,http://aldirect.corp-hls.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.m3u8?wsiphost=ipdbme
林正英搞笑僵尸系,http://aldirect.corp-hls.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8?wsiphost=ipdbme
康熙微服私访,http://aldirect.corp-hls.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.m3u8?wsiphost=ipdbme
铁齿铜牙纪晓岚,http://aldirect.corp-hls.huya.com/src/1394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1.m3u8?wsiphost=ipdbme
喜剧电影,http://aldirect.corp-hls.huya.com/src/1423787843-1423787843-6115122222127382528-2847699142-10057-A-0-1.m3u8?wsiphost=ipdbme
大秦帝国系列,http://aldirect.corp-hls.huya.com/src/1524439835-1524439835-6547419236044636160-3049003126-10057-A-0-1.m3u8?wsiphost=ipdbme
剧场2,http://aldirect.corp-hls.huya.com/src/1250011-1250011-5368756364640256-2789274540-10057-A-0-1.m3u8?wsiphost=ipdbme
白眉大侠,http://aldirect.corp-hls.huya.com/src/1081939992-1081939992-4646896881874501632-2164003440-10057-A-0-1.m3u8?wsiphost=ipdbme
倚天屠龙记(苏友朋版),http://aldirect.corp-hls.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.m3u8?wsiphost=ipdbme
宝莲灯,http://aldirect.corp-hls.huya.com/src/1340763124-1340763124-5758533769262792704-2777026902-10057-A-0-1.m3u8?wsiphost=ipdbme
康熙王朝,http://aldirect.corp-hls.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.m3u8?wsiphost=ipdbme
镖行天下,http://aldirect.corp-hls.huya.com/src/1449574253-1449574253-6225874009758629888-2847699210-10057-A-0-1.m3u8?wsiphost=ipdbme
剧场4,http://aldirect.corp-hls.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1.m3u8?wsiphost=ipdbme
剧场4,http://aldirect.corp-hls.huya.com/src/1099531752762-1099531752762-86436156702457856-2199063628980-10057-A-0-1.m3u8?wsiphost=ipdbme
秀才遇到兵,http://aldirect.corp-hls.huya.com/src/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.m3u8?wsiphost=ipdbme
天龙八部,http://aldirect.corp-hls.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.m3u8?wsiphost=ipdbme
动画剧场,http://aldirect.corp-hls.huya.com/src/1524439823-1524439823-6547419184505028608-3049003102-10057-A-0-1.m3u8?wsiphost=ipdbme
咏春系列,http://aldirect.corp-hls.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.m3u8?wsiphost=ipdbme
黑帮系列,http://aldirect.corp-hls.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.m3u8?wsiphost=ipdbme
警匪系列,http://aldirect.corp-hls.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.m3u8?wsiphost=ipdbme
